dispnum,ccode1,ccode2,year,midongoing,midonset,sidea1,sidea2,revstate1,revstate2,revtype11,revtype12,revtype21,revtype22,fatality1,fatality2,fatalpre1,fatalpre2,hiact1,hiact2,hostlev1,hostlev2,orig1,orig2,hiact,hostlev,mindur,maxdur,outcome,settle,fatality,fatalpre,stmon,endmon,recip,numa,numb,ongo2010,version
2708,365,710,1966,1,0,1,0,1,1,1,1,-9,-9,0,0,0,0,7,7,3,3,1,1,7,3,16,46,5,3,0,0,12,1,1,1,1,0,gml-2.1.1
2708,710,365,1965,1,1,0,1,1,1,1,1,-9,-9,0,0,0,0,7,7,3,3,1,1,7,3,16,46,5,3,0,0,12,1,1,1,1,0,gml-2.1.1
2708,710,365,1966,1,0,0,1,1,1,1,1,-9,-9,0,0,0,0,7,7,3,3,1,1,7,3,16,46,5,3,0,0,12,1,1,1,1,0,gml-2.1.1
2710,365,710,1967,1,1,0,1,0,0,0,0,-9,-9,0,0,0,0,0,15,1,4,1,1,15,4,4,4,7,3,0,0,8,8,0,1,1,0,gml-2.1.1
2710,710,365,1967,1,1,1,0,0,0,0,0,-9,-9,0,0,0,0,15,0,4,1,1,1,15,4,4,4,7,3,0,0,8,8,0,1,1,0,gml-2.1.1
2711,365,710,1968,1,1,1,0,1,1,1,1,-9,-9,0,0,0,0,7,11,3,3,1,1,11,3,2,61,5,3,0,0,8,9,1,1,1,0,gml-2.1.1
2711,710,365,1968,1,1,0,1,1,1,1,1,-9,-9,0,0,0,0,11,7,3,3,1,1,11,3,2,61,5,3,0,0,8,9,1,1,1,0,gml-2.1.1
2713,365,710,1974,1,1,1,0,0,1,0,2,-9,-9,1,1,-9,-9,17,17,4,4,1,1,17,4,1,30,5,3,1,-9,11,11,1,1,1,0,gml-2.1.1
2713,710,365,1974,1,1,0,1,1,0,2,0,-9,-9,1,1,-9,-9,17,17,4,4,1,1,17,4,1,30,5,3,1,-9,11,11,1,1,1,0,gml-2.1.1
2714,365,710,1977,1,1,0,1,1,1,1,1,-9,-9,0,0,0,0,16,16,4,4,1,1,16,4,6,36,5,3,0,0,7,8,1,1,1,0,gml-2.1.1
2714,710,365,1977,1,1,1,0,1,1,1,1,-9,-9,0,0,0,0,16,16,4,4,1,1,16,4,6,36,5,3,0,0,7,8,1,1,1,0,gml-2.1.1
2715,365,710,1978,1,1,1,0,1,1,1,1,-9,-9,0,0,0,0,16,0,4,1,1,1,16,4,40,70,5,3,0,0,3,5,0,1,1,0,gml-2.1.1
2715,710,365,1978,1,1,0,1,1,1,1,1,-9,-9,0,0,0,0,0,16,1,4,1,1,16,4,40,70,5,3,0,0,3,5,0,1,1,0,gml-2.1.1
2716,365,710,1979,1,1,1,0,1,1,1,1,-9,-9,1,1,-9,-9,17,17,4,4,1,1,17,4,350,378,5,3,1,-9,2,2,1,1,1,0,gml-2.1.1
2716,365,710,1980,1,0,1,0,1,1,1,1,-9,-9,1,1,-9,-9,17,17,4,4,1,1,17,4,350,378,5,3,1,-9,2,2,1,1,1,0,gml-2.1.1
2716,710,365,1979,1,1,0,1,1,1,1,1,-9,-9,1,1,-9,-9,17,17,4,4,1,1,17,4,350,378,5,3,1,-9,2,2,1,1,1,0,gml-2.1.1
2716,710,365,1980,1,0,0,1,1,1,1,1,-9,-9,1,1,-9,-9,17,17,4,4,1,1,17,4,350,378,5,3,1,-9,2,2,1,1,1,0,gml-2.1.1
2717,365,710,1980,1,1,1,0,1,1,1,1,-9,-9,1,1,-9,-9,17,17,4,4,1,1,17,4,1,1,5,3,1,-9,10,10,1,1,1,0,gml-2.1.1
2717,710,365,1980,1,1,0,1,1,1,1,1,-9,-9,1,1,-9,-9,17,17,4,4,1,1,17,4,1,1,5,3,1,-9,10,10,1,1,1,0,gml-2.1.1
2718,365,710,1986,1,1,0,1,1,1,1,1,-9,-9,0,1,0,-9,17,17,4,4,1,1,17,4,1,1,5,3,1,-9,7,7,1,1,1,0,gml-2.1.1
2718,710,365,1986,1,1,1,0,1,1,1,1,-9,-9,1,0,-9,0,17,17,4,4,1,1,17,4,1,1,5,3,1,-9,7,7,1,1,1,0,gml-2.1.1
2721,365,740,1871,1,1,1,0,1,0,1,0,-9,-9,0,0,0,0,14,0,4,1,1,1,14,4,185,185,5,3,0,0,7,1,0,1,1,0,gml-2.1.1
2721,365,740,1872,1,0,1,0,1,0,1,0,-9,-9,0,0,0,0,14,0,4,1,1,1,14,4,185,185,5,3,0,0,7,1,0,1,1,0,gml-2.1.1
2721,740,365,1871,1,1,0,1,0,1,0,1,-9,-9,0,0,0,0,0,14,1,4,1,1,14,4,185,185,5,3,0,0,7,1,0,1,1,0,gml-2.1.1
2721,740,365,1872,1,0,0,1,0,1,0,1,-9,-9,0,0,0,0,0,14,1,4,1,1,14,4,185,185,5,3,0,0,7,1,0,1,1,0,gml-2.1.1
2724,365,740,1936,1,1,1,0,1,0,1,0,-9,-9,1,1,-9,-9,17,17,4,4,1,1,17,4,30,30,6,1,1,-9,3,4,1,1,1,0,gml-2.1.1
2724,740,365,1936,1,1,0,1,0,1,0,1,-9,-9,1,1,-9,-9,17,17,4,4,1,1,17,4,30,30,6,1,1,-9,3,4,1,1,1,0,gml-2.1.1
2725,712,740,1945,1,1,1,0,1,0,1,0,-9,-9,0,0,0,0,18,0,4,1,1,1,18,4,1,1,9,4,0,0,8,8,0,1,1,0,gml-2.1.1
2725,740,712,1945,1,1,0,1,0,1,0,1,-9,-9,0,0,0,0,0,18,1,4,1,1,18,4,1,1,9,4,0,0,8,8,0,1,1,0,gml-2.1.1
2727,365,740,1978,1,1,1,0,1,0,2,0,-9,-9,0,0,0,0,7,0,3,1,1,1,7,3,501,501,5,3,0,0,5,10,0,1,1,0,gml-2.1.1
2727,365,740,1979,1,0,1,0,1,0,2,0,-9,-9,0,0,0,0,7,0,3,1,1,1,7,3,501,501,5,3,0,0,5,10,0,1,1,0,gml-2.1.1
2727,740,365,1978,1,1,0,1,0,1,0,2,-9,-9,0,0,0,0,0,7,1,3,1,1,7,3,501,501,5,3,0,0,5,10,0,1,1,0,gml-2.1.1
2727,740,365,1979,1,0,0,1,0,1,0,2,-9,-9,0,0,0,0,0,7,1,3,1,1,7,3,501,501,5,3,0,0,5,10,0,1,1,0,gml-2.1.1
2728,365,740,1984,1,1,1,0,1,0,2,0,-9,-9,0,0,0,0,7,7,3,3,1,1,7,3,12,12,5,3,0,0,11,11,1,1,1,0,gml-2.1.1
2728,740,365,1984,1,1,0,1,0,1,0,2,-9,-9,0,0,0,0,7,7,3,3,1,1,7,3,12,12,5,3,0,0,11,11,1,1,1,0,gml-2.1.1
2729,811,817,1963,1,1,1,0,1,1,1,1,-9,-9,0,0,0,0,17,17,4,4,1,1,17,4,194,194,5,3,0,0,4,10,1,1,1,0,gml-2.1.1
2729,817,811,1963,1,1,0,1,1,1,1,1,-9,-9,0,0,0,0,17,17,4,4,1,1,17,4,194,194,5,3,0,0,4,10,1,1,1,0,gml-2.1.1
2730,811,817,1962,1,1,0,1,0,1,0,1,-9,-9,1,0,1,0,7,16,3,4,1,1,16,4,32,32,5,3,1,1,10,11,1,1,1,0,gml-2.1.1
2730,817,811,1962,1,1,1,0,1,0,1,0,-9,-9,0,1,0,1,16,7,4,3,1,1,16,4,32,32,5,3,1,1,10,11,1,1,1,0,gml-2.1.1
2731,811,817,1960,1,1,1,0,1,1,1,1,-9,-9,0,0,0,0,14,7,4,3,1,1,14,4,1,30,5,3,0,0,4,4,1,1,1,0,gml-2.1.1
2731,817,811,1960,1,1,0,1,1,1,1,1,-9,-9,0,0,0,0,7,14,3,4,1,1,14,4,1,30,5,3,0,0,4,4,1,1,1,0,gml-2.1.1
2732,811,817,1959,1,1,0,1,0,1,0,1,-9,-9,1,1,-9,-9,17,17,4,4,1,1,17,4,1,30,6,1,1,-9,6,6,1,1,1,0,gml-2.1.1
2732,817,811,1959,1,1,1,0,1,0,1,0,-9,-9,1,1,-9,-9,17,17,4,4,1,1,17,4,1,30,6,1,1,-9,6,6,1,1,1,0,gml-2.1.1
2733,2,255,1916,1,1,0,1,0,0,0,0,-9,-9,0,0,0,0,0,1,1,2,1,1,1,2,1,1,3,3,0,0,3,3,0,1,1,0,gml-2.1.1
2733,255,2,1916,1,1,1,0,0,0,0,0,-9,-9,0,0,0,0,1,0,2,1,1,1,1,2,1,1,3,3,0,0,3,3,0,1,1,0,gml-2.1.1
2734,95,630,1987,1,1,0,1,0,1,0,2,-9,-9,0,0,0,0,0,16,1,4,1,1,16,4,74,74,5,3,0,0,11,2,0,1,1,0,gml-2.1.1
2734,95,630,1988,1,0,0,1,0,1,0,2,-9,-9,0,0,0,0,0,16,1,4,1,1,16,4,74,74,5,3,0,0,11,2,0,1,1,0,gml-2.1.1
2734,630,95,1987,1,1,1,0,1,0,2,0,-9,-9,0,0,0,0,16,0,4,1,1,1,16,4,74,74,5,3,0,0,11,2,0,1,1,0,gml-2.1.1
2734,630,95,1988,1,0,1,0,1,0,2,0,-9,-9,0,0,0,0,16,0,4,1,1,1,16,4,74,74,5,3,0,0,11,2,0,1,1,0,gml-2.1.1
2735,93,94,1987,1,1,1,0,1,0,4,0,-9,-9,0,0,0,0,17,17,4,4,1,1,17,4,1,1,5,3,0,0,9,9,1,1,1,0,gml-2.1.1
2735,94,93,1987,1,1,0,1,0,1,0,4,-9,-9,0,0,0,0,17,17,4,4,1,1,17,4,1,1,5,3,0,0,9,9,1,1,1,0,gml-2.1.1
2736,41,42,1987,1,1,0,1,0,0,0,0,-9,-9,0,0,0,0,0,8,1,3,1,1,8,3,1,1,5,3,0,0,11,11,0,1,1,0,gml-2.1.1
2736,42,41,1987,1,1,1,0,0,0,0,0,-9,-9,0,0,0,0,8,0,3,1,1,1,8,3,1,1,5,3,0,0,11,11,0,1,1,0,gml-2.1.1
2738,365,380,1987,1,1,1,0,0,0,0,0,-9,-9,0,0,0,0,7,0,3,1,1,1,7,3,33,92,5,3,0,0,7,9,0,1,1,0,gml-2.1.1
2738,380,365,1987,1,1,0,1,0,0,0,0,-9,-9,0,0,0,0,0,7,1,3,1,1,7,3,33,92,5,3,0,0,7,9,0,1,1,0,gml-2.1.1
2739,2,645,1987,1,1,0,1,0,0,0,0,-9,-9,2,0,-9,0,8,16,3,4,1,1,16,4,2,2,3,1,2,-9,5,5,1,1,1,0,gml-2.1.1
