dispnum,ccode,styear,stmon,stday,endyear,endmon,endday,obsid_start,obsid_end,sidea,hiact,orig,n_ccodes,bilat,init
7,200,1951,10,13,1952,1,25,UKG-1945,UKG-1951,1,17,1,2,1,
7,651,1951,10,13,1952,1,25,EGY-1936,EGY-1936,0,17,1,2,1,
8,630,1856,7,11,1857,3,4,IRN-1848,IRN-1848,0,20,1,2,1,
8,200,1856,7,11,1857,3,4,,,1,20,1,2,1,
12,365,1938,9,16,1938,9,30,RUS-1923,RUS-1923,0,7,0,6,0,
12,211,1938,9,7,1938,9,30,BEL-1938,BEL-1938,0,7,0,6,0,
12,200,1938,8,26,1938,9,30,UKG-1937,UKG-1937,0,7,0,6,0,
12,220,1938,9,7,1938,9,30,FRN-1938-2,FRN-1938-2,0,10,0,6,0,
12,255,1938,3,11,1938,9,30,GMY-1933,GMY-1933,1,11,1,6,0,1
12,315,1938,3,11,1938,9,30,CZE-1935,CZE-1935,0,10,1,6,0,0
19,337,1848,3,1,1848,8,9,,,0,20,0,4,0,
19,332,1848,3,1,1848,8,9,,,0,20,0,4,0,
19,325,1848,1,15,1849,8,6,,,0,20,1,4,0,
19,300,1848,1,15,1849,8,6,,AUH-1848,1,20,1,4,0,
25,200,1831,10,29,1831,10,29,,,0,7,0,4,0,
25,210,1831,8,2,1833,5,21,,,1,17,1,4,0,
25,211,1831,8,2,1833,5,21,,,0,17,1,4,0,
25,220,1831,8,10,1833,5,21,,,0,16,0,4,0,
27,315,1961,10,17,1961,10,28,CZE-1957,CZE-1957,0,7,0,8,0,
27,290,1961,10,17,1961,10,28,POL-1956-2,POL-1956-2,0,7,0,8,0,
27,200,1961,8,23,1961,10,28,UKG-1957,UKG-1957,1,7,0,8,0,
27,220,1961,8,23,1961,10,28,FRN-1958-2,FRN-1958-2,1,7,0,8,0,
27,2,1961,7,15,1961,10,15,USA-1961,USA-1961,1,10,1,8,0,1
27,265,1961,7,15,1961,10,15,GDR-1950,GDR-1950,0,17,1,8,0,
27,365,1961,7,15,1961,10,15,RUS-1953-2,RUS-1953-2,0,16,1,8,0,0
27,260,1961,8,13,1961,10,28,GFR-1949,GFR-1949,1,17,0,8,0,
28,220,1961,7,17,1961,9,29,FRN-1958-2,FRN-1958-2,0,17,1,2,1,
28,616,1961,7,17,1961,9,29,TUN-1957,TUN-1957,1,17,1,2,1,
31,300,1900,5,30,1901,1,16,AUH-1848,AUH-1848,1,16,1,9,0,1
31,325,1900,5,30,1901,1,16,ITA-1898,ITA-1900,1,16,1,9,0,1
31,255,1900,5,30,1901,1,16,GMY-1888-2,GMY-1888-2,1,16,1,9,0,1
31,2,1900,5,30,1901,1,16,USA-1897,USA-1897,1,20,1,9,0,
31,200,1900,5,30,1901,1,16,UKG-1895,UKG-1895,1,20,1,9,0,
31,220,1900,5,30,1901,1,16,FRN-1899,FRN-1899,1,20,1,9,0,
31,365,1900,5,30,1901,1,16,RUS-1894,RUS-1894,1,20,1,9,0,
31,740,1900,5,30,1901,1,16,JPN-1898-3,JPN-1900,1,20,1,9,0,
31,710,1900,5,30,1901,1,16,CHN-1861,CHN-1861,0,20,1,9,0,
40,740,1928,4,20,1929,3,28,JPN-1927,JPN-1927,1,17,1,2,1,
40,710,1928,4,20,1929,3,28,CHN-1926,CHN-1928,0,17,1,2,1,
41,365,1929,5,27,1929,12,22,RUS-1923,RUS-1923,0,20,1,2,1,
41,710,1929,5,27,1929,12,22,CHN-1928,CHN-1928,1,20,1,2,1,
50,365,1954,8,4,1954,8,8,RUS-1953-2,RUS-1953-2,0,7,0,4,0,
50,2,1953,2,9,1956,2,9,USA-1953,USA-1953,1,16,1,4,0,1
50,710,1953,2,9,1957,6,12,CHN-1949,CHN-1949,0,20,1,4,0,
50,713,1953,2,11,1957,2,6,TAW-1950,TAW-1950,1,20,0,4,0,
51,920,1950,6,29,1953,7,27,NEW-1949,NEW-1949,0,20,0,18,0,
51,840,1950,9,16,1953,7,27,PHI-1948,PHI-1948,0,20,0,18,0,
51,210,1951,1,20,1953,7,27,NTH-1948,NTH-1948,0,20,0,18,0,
51,350,1951,1,20,1953,7,27,GRC-1950-4,GRC-1952-2,0,20,0,18,0,
51,211,1951,1,20,1953,7,27,BEL-1950-2,BEL-1952,0,20,0,18,0,
51,100,1951,6,6,1953,7,27,COL-1950,COL-1953-2,0,20,0,18,0,
51,800,1951,1,20,1953,7,27,THI-1947,THI-1947,0,20,0,18,0,
51,530,1951,5,1,1953,7,27,ETH-1941,ETH-1941,0,20,0,18,0,
51,20,1950,6,29,1953,7,27,CAN-1948,CAN-1948,0,20,0,18,0,
51,220,1951,1,1,1953,7,27,FRN-1950-2,FRN-1953-2,0,20,0,18,0,
51,900,1950,7,1,1953,7,27,AUL-1949,AUL-1949,0,20,0,18,0,
51,640,1950,10,18,1953,7,27,TUR-1950,TUR-1950,0,20,0,18,0,
51,200,1950,6,28,1953,7,27,UKG-1945,UKG-1951,0,20,0,18,0,
51,710,1950,9,30,1953,7,27,CHN-1949,CHN-1949,1,20,0,18,0,
51,732,1950,6,25,1953,7,25,ROK-1948,ROK-1948,0,20,1,18,0,
51,2,1950,6,25,1953,7,25,USA-1945,USA-1953,0,20,1,18,0,
51,731,1950,6,25,1953,7,25,PRK-1948,PRK-1948,1,20,1,18,0,
51,560,1950,11,19,1953,7,27,SAF-1948,SAF-1948,0,16,0,18,0,
57,300,1854,4,20,1856,3,30,AUH-1848,AUH-1848,0,7,0,6,0,
57,365,1853,5,31,1856,3,30,,RUS-1855,1,20,1,6,0,
57,325,1855,1,10,1856,3,30,,,0,20,0,6,0,
57,640,1853,5,31,1856,3,30,,,0,20,1,6,0,
57,200,1853,6,13,1856,3,30,,,0,20,0,6,0,
57,220,1853,6,13,1856,3,30,,,0,20,0,6,0,
61,2,1962,8,1,1962,12,12,USA-1961,USA-1961,1,13,1,3,0,1
61,365,1962,9,-9,1962,12,12,RUS-1953-2,RUS-1953-2,0,16,0,3,0,
61,40,1962,8,1,1962,12,12,CUB-1959,CUB-1959,0,16,1,3,0,0
68,42,1900,1,3,1900,1,13,DOM-1899-3,DOM-1899-3,0,0,1,3,0,0
68,220,1900,1,3,1900,1,13,FRN-1899,FRN-1899,1,7,1,3,0,1
68,2,1900,1,-9,1900,1,13,USA-1897,USA-1897,0,7,0,3,0,
86,230,1907,8,8,1908,2,8,SPN-1907,SPN-1907,1,14,0,3,0,
86,220,1907,3,25,1908,4,-9,FRN-1906-2,FRN-1906-2,1,16,1,3,0,1
86,600,1907,3,25,1908,4,-9,MOR-1894,,0,0,1,3,0,0
88,255,1870,7,6,1871,2,26,GMY-1858,GMY-1858,0,20,1,5,0,
88,267,1870,7,-9,1870,11,22,,,0,20,0,5,0,
88,220,1870,7,6,1871,2,26,,,1,20,1,5,0,
88,271,1870,7,17,1870,11,22,,,0,20,0,5,0,
88,245,1870,7,16,1870,11,15,BAV-1864,BAV-1864,0,20,0,5,0,
92,220,1964,2,18,1964,2,29,FRN-1958-2,FRN-1958-2,1,17,1,2,1,
92,481,1964,2,18,1964,2,29,GAB-1964-1,GAB-1964-2,0,17,1,2,1,
108,339,1939,3,25,1939,4,8,ALB-1925,ALB-1925,0,17,1,2,1,
108,325,1939,3,25,1939,4,8,ITA-1922-2,ITA-1922-2,1,17,1,2,1,
111,200,1935,8,22,1936,5,9,UKG-1935,UKG-1935,1,7,0,3,0,
111,530,1934,11,22,1936,5,9,ETH-1930,ETH-1930,1,20,1,3,0,
111,325,1934,11,22,1936,5,9,ITA-1922-2,ITA-1922-2,0,20,1,3,0,
112,220,1860,9,10,1860,9,29,,,0,7,0,3,0,
112,325,1860,9,7,1860,9,29,,,1,17,1,3,0,
112,327,1860,9,7,1860,9,29,,,0,17,1,3,0,
113,220,1860,11,13,1861,1,19,,,0,7,0,3,0,
113,329,1860,9,18,1861,2,13,,,0,17,1,3,0,
113,325,1860,9,18,1861,2,13,,,1,17,1,3,0,
114,640,1911,9,-9,1912,10,18,TUR-1909,TUR-1909,0,20,1,2,1,
114,325,1911,9,-9,1912,10,18,ITA-1911,ITA-1911,1,20,1,2,1,
115,255,1859,6,24,1859,7,11,GMY-1858,GMY-1858,1,10,0,4,0,
115,300,1859,1,29,1859,7,11,AUH-1848,AUH-1848,1,20,1,4,0,
115,220,1859,4,22,1859,7,11,,,0,20,0,4,0,
115,325,1859,1,29,1859,7,11,,,0,20,1,4,0,
122,630,1961,6,29,1961,6,29,IRN-1953,IRN-1953,0,0,0,9,0,0
122,670,1961,7,1,1962,2,28,SAU-1953,SAU-1953,0,7,0,9,0,
122,616,1961,9,10,1962,2,28,TUN-1957,TUN-1957,0,7,0,9,0,
122,200,1961,6,27,1962,2,28,UKG-1957,UKG-1957,0,7,0,9,0,
122,625,1961,9,10,1962,2,28,SUD-1958,SUD-1958,0,7,0,9,0,
122,651,1961,9,10,1962,2,28,EGY-1954,EGY-1954,0,7,0,9,0,
122,663,1961,9,10,1962,2,28,JOR-1952,JOR-1952,0,7,0,9,0,
122,690,1961,6,25,1962,2,25,KUW-1950,KUW-1950,0,10,1,9,0,0
122,645,1961,6,25,1962,2,25,IRQ-1958,IRQ-1958,1,16,1,9,0,1
125,651,1958,5,14,1958,10,28,EGY-1954,EGY-1954,0,0,1,6,0,0
125,645,1958,7,14,1958,10,28,IRQ-1958,IRQ-1958,0,0,0,6,0,0
125,365,1958,7,17,1958,10,28,RUS-1953-2,RUS-1953-2,0,7,0,6,0,
125,2,1958,5,14,1958,10,28,USA-1953,USA-1953,1,16,1,6,0,1
125,200,1958,7,14,1958,10,28,UKG-1957,UKG-1957,1,8,0,6,0,
125,640,1958,7,17,1958,10,28,TUR-1950,TUR-1950,1,0,0,6,0,0
126,640,1853,1,-9,1853,2,12,,,0,0,1,3,0,0
126,365,1853,2,-9,1853,2,12,,,1,1,0,3,0,
126,300,1853,1,-9,1853,2,12,AUH-1848,AUH-1848,1,1,1,3,0,1
127,255,1921,3,3,1921,5,11,GMY-1920-2,GMY-1921,0,0,1,5,0,0
127,325,1921,5,5,1921,5,11,ITA-1920,ITA-1920,1,3,0,5,0,
127,200,1921,3,3,1921,5,11,UKG-1916,UKG-1916,1,14,1,5,0,1
127,211,1921,3,3,1921,5,11,BEL-1920,BEL-1920,1,14,1,5,0,1
127,220,1921,3,3,1921,5,11,FRN-1921,FRN-1921,1,14,1,5,0,1
129,710,1931,9,18,1933,5,31,CHN-1928,CHN-1928,0,20,1,2,1,
129,740,1931,9,18,1933,5,31,JPN-1931-1,JPN-1932-2,1,20,1,2,1,
131,730,1899,9,14,1900,4,1,KOR-1873,KOR-1873,0,0,1,3,0,0
131,365,1899,9,14,1900,4,1,RUS-1894,RUS-1894,1,7,1,3,0,1
131,740,1900,3,16,1900,4,1,JPN-1898-3,JPN-1898-3,0,10,0,3,0,
133,325,1923,1,13,1923,1,29,ITA-1922-2,ITA-1922-2,0,7,0,4,0,
133,200,1923,1,17,1923,1,29,UKG-1922,UKG-1922,0,7,0,4,0,
133,368,1923,1,11,1923,1,29,LIT-1920,LIT-1920,1,17,1,4,0,
133,220,1923,1,11,1923,1,15,FRN-1922,FRN-1922,0,17,1,4,0,
135,230,1861,10,31,1862,4,8,,,1,14,1,4,0,1
135,200,1861,10,31,1862,4,8,,,1,14,1,4,0,1
135,220,1861,10,31,1867,2,5,,,1,20,1,4,0,
135,70,1861,10,31,1867,2,5,,,0,20,1,4,0,
136,2,1913,7,15,1914,11,23,USA-1913,USA-1913,1,17,1,2,1,
136,70,1913,7,15,1914,11,23,MEX-1913,,0,17,1,2,1,
139,740,1935,1,18,1935,2,2,JPN-1934,JPN-1934,1,17,1,2,1,
139,710,1935,1,18,1935,2,2,CHN-1928,CHN-1928,0,17,1,2,1,
141,255,1880,9,14,1880,11,25,GMY-1858,GMY-1858,1,7,0,8,0,
141,325,1880,9,14,1880,11,25,ITA-1879,ITA-1879,1,7,0,8,0,
141,365,1880,9,14,1880,11,25,RUS-1855,RUS-1855,1,7,0,8,0,
141,220,1880,7,-9,1880,11,25,FRN-1879-2,FRN-1880,1,7,0,8,0,
141,200,1880,6,7,1880,11,25,UKG-1880,UKG-1880,1,7,1,8,0,1
141,300,1880,9,14,1880,11,25,AUH-1848,AUH-1848,1,7,0,8,0,
141,640,1880,6,7,1880,11,25,TUR-1876-2,TUR-1876-2,0,7,1,8,0,0
141,350,1880,6,16,1880,11,25,GRC-1863,GRC-1863,1,10,0,8,0,
145,710,1927,1,5,1927,3,28,CHN-1926,CHN-1926,0,17,1,8,0,
145,200,1927,1,5,1927,3,28,UKG-1924-2,UKG-1924-2,1,16,1,8,0,1
145,325,1927,2,8,1927,3,28,ITA-1922-2,ITA-1922-2,1,7,0,8,0,
145,2,1927,3,24,1927,3,28,USA-1923,USA-1923,1,14,0,8,0,
145,235,1927,1,20,1927,3,28,POR-1926,POR-1926,1,7,0,8,0,
145,230,1927,1,20,1927,3,28,SPN-1923,SPN-1923,1,7,0,8,0,
145,220,1927,1,24,1927,3,28,FRN-1926-2,FRN-1926-2,1,17,0,8,0,
145,740,1927,1,24,1927,3,28,JPN-1926,JPN-1926,1,14,0,8,0,
146,220,1827,8,16,1828,4,-9,,,1,20,1,4,0,
146,365,1827,8,16,1828,4,-9,,,1,20,1,4,0,
146,200,1827,8,16,1828,4,-9,,,1,20,1,4,0,
146,640,1827,8,16,1828,4,-9,,,0,20,1,4,0,
147,300,1821,3,-9,1821,3,23,,,1,17,1,2,1,
147,329,1821,3,-9,1821,3,23,,,0,17,1,2,1,
154,255,1850,9,12,1850,11,29,,,1,14,1,7,0,1
154,300,1850,9,12,1850,11,29,AUH-1848,AUH-1848,0,16,1,7,0,0
154,271,1850,10,11,1850,11,29,,,0,16,0,7,0,
154,245,1850,10,11,1850,11,29,,,0,16,0,7,0,
154,273,1850,9,12,1850,11,29,,,0,0,1,7,0,0
154,220,1850,11,8,1850,11,29,,,0,7,0,7,0,
154,365,1850,10,28,1850,11,29,,,0,8,0,7,0,
157,710,1937,7,7,1941,12,7,CHN-1928,CHN-1940,0,21,1,2,1,
157,740,1937,7,7,1941,12,7,JPN-1937-2,JPN-1941,1,21,1,2,1,
158,95,1921,2,21,1921,8,23,PAN-1920-2,PAN-1920-2,0,17,1,3,0,
158,94,1921,2,21,1921,8,23,COS-1920,COS-1920,1,17,1,3,0,
158,2,1921,2,28,1921,8,23,USA-1913,USA-1921,1,7,0,3,0,
160,220,1838,3,21,1839,3,9,,,1,16,1,2,1,1
160,70,1838,3,21,1839,3,9,,,0,18,1,2,1,
167,300,1821,3,9,1821,4,8,,,1,17,1,2,1,
167,325,1821,3,9,1821,4,8,,,0,17,1,2,1,
172,713,1962,1,5,1962,12,15,TAW-1950,TAW-1950,0,16,1,3,0,0
172,710,1962,1,5,1962,12,15,CHN-1949,CHN-1949,1,16,1,3,0,1
172,2,1962,3,5,1962,10,18,USA-1961,USA-1961,0,7,0,3,0,
173,365,1958,7,26,1958,11,13,RUS-1953-2,RUS-1953-2,1,1,0,4,0,
173,2,1958,7,26,1958,12,6,USA-1953,USA-1953,0,7,0,4,0,
173,713,1958,7,17,1959,5,10,TAW-1950,TAW-1950,0,17,1,4,0,
173,710,1958,7,17,1959,5,10,CHN-1949,CHN-1949,1,17,1,4,0,
175,300,1849,2,18,1849,7,1,AUH-1848,AUH-1848,1,20,1,4,0,
175,220,1849,4,24,1849,7,1,,,1,20,0,4,0,
175,329,1849,4,28,1849,7,1,,,1,20,0,4,0,
175,327,1849,2,18,1849,7,1,,,0,20,1,4,0,
178,740,1932,4,-9,1935,3,23,JPN-1931-2,JPN-1934,0,17,1,2,1,
178,365,1932,4,-9,1935,3,23,RUS-1923,RUS-1923,1,17,1,2,1,
179,365,1939,10,8,1940,3,12,RUS-1923,RUS-1923,1,20,1,2,1,
179,375,1939,10,8,1940,3,12,FIN-1937,FIN-1937,0,20,1,2,1,
180,730,1903,10,-9,1905,2,25,KOR-1873,KOR-1873,0,7,0,3,0,
180,740,1903,7,-9,1905,9,5,JPN-1901-2,JPN-1901-2,0,20,1,3,0,
180,365,1903,7,-9,1905,9,5,RUS-1894,RUS-1894,1,20,1,3,0,
182,365,1935,12,-9,1936,3,31,RUS-1923,RUS-1923,1,17,0,3,0,
182,712,1935,1,8,1936,3,31,MON-1928,MON-1936,1,17,1,3,0,
182,740,1935,1,8,1936,3,31,JPN-1934,JPN-1936,0,17,1,3,0,
183,365,1939,6,17,1939,9,16,RUS-1923,RUS-1923,1,20,0,3,0,
183,740,1939,5,-9,1939,9,16,JPN-1939-1,JPN-1939-2,0,20,1,3,0,
183,712,1939,5,-9,1939,9,16,MON-1936,MON-1936,1,20,1,3,0,
184,365,1938,7,-9,1938,8,11,RUS-1923,RUS-1923,1,20,1,2,1,
184,740,1938,7,-9,1938,8,11,JPN-1937-2,JPN-1937-2,0,20,1,2,1,
187,365,1876,10,31,1878,3,3,RUS-1855,RUS-1855,1,20,1,2,1,
187,640,1876,10,31,1878,3,3,TUR-1876-2,TUR-1876-2,0,20,1,2,1,
189,365,1827,11,-9,1829,9,14,,,1,20,1,2,1,
189,640,1827,11,-9,1829,9,14,,,0,20,1,2,1,
194,240,1863,12,23,1864,7,20,,,1,14,0,9,0,
194,200,1863,7,23,1863,7,23,,,0,1,0,9,0,
194,267,1863,12,1,1863,12,1,,,1,1,0,9,0,
194,271,1863,11,24,1864,7,20,,,1,7,0,9,0,
194,275,1863,11,24,1864,7,20,,,1,7,0,9,0,
194,269,1863,11,24,1864,7,20,,,1,14,0,9,0,
194,300,1863,10,1,1864,7,20,AUH-1848,AUH-1848,1,20,0,9,0,
194,255,1863,4,17,1864,7,20,GMY-1858,GMY-1858,1,20,1,9,0,
194,390,1863,4,17,1864,7,20,,,0,20,1,9,0,
196,200,1893,7,1,1893,8,3,UKG-1892,UKG-1892,0,7,0,3,0,
196,220,1893,2,4,1893,10,3,FRN-1892-2,FRN-1893-1,1,20,1,3,0,
196,800,1893,2,4,1893,10,3,THI-1868,THI-1868,0,20,1,3,0,
197,200,1917,11,23,1920,4,1,UKG-1916,UKG-1916,1,20,1,8,0,
197,740,1918,1,17,1922,10,25,JPN-1916,JPN-1922,1,20,0,8,0,
197,220,1917,11,23,1920,4,1,FRN-1917-3,FRN-1920-1,1,20,1,8,0,
197,325,1917,11,23,1920,4,1,ITA-1917,ITA-1919,1,20,1,8,0,
197,365,1917,11,23,1922,10,25,RUS-1917,RUS-1917,0,20,1,8,0,
197,2,1918,1,18,1920,4,1,USA-1913,USA-1913,1,20,0,8,0,
197,20,1920,1,1,1920,4,1,CAN-1911,CAN-1911,1,20,0,8,0,
197,360,1918,1,2,1918,3,9,RUM-1914,RUM-1914,1,16,0,8,0,
199,710,1961,10,24,1963,12,25,CHN-1949,CHN-1949,1,20,1,2,1,
199,750,1961,10,24,1963,12,25,IND-1947,IND-1947,0,20,1,2,1,
200,220,1956,8,2,1956,11,6,FRN-1956,FRN-1956,0,20,0,6,0,
200,200,1956,7,31,1956,11,6,UKG-1955,UKG-1955,0,20,0,6,0,
200,365,1956,11,4,1956,11,6,RUS-1953-2,RUS-1953-2,1,1,0,6,0,
200,2,1956,11,6,1956,11,6,USA-1953,USA-1953,0,8,0,6,0,
200,651,1955,9,1,1956,11,1,EGY-1954,EGY-1954,1,20,1,6,0,
200,666,1955,9,1,1956,11,1,ISR-1953,ISR-1955,0,20,1,6,0,
202,710,1883,4,14,1885,6,9,CHN-1861,CHN-1861,1,20,1,2,1,
202,220,1883,4,14,1885,6,9,FRN-1883-2,FRN-1885,0,20,1,2,1,
203,750,1959,6,-9,1961,10,31,IND-1947,IND-1947,1,17,1,2,1,
203,710,1959,6,-9,1961,10,31,CHN-1949,CHN-1949,0,17,1,2,1,
208,2,1953,3,10,1953,3,31,USA-1953,USA-1953,1,7,1,4,0,1
208,365,1953,3,12,1953,3,31,RUS-1953-1,RUS-1953-2,0,16,0,4,0,
208,315,1953,3,10,1953,3,31,CZE-1948,CZE-1953,0,16,1,4,0,0
208,200,1953,3,12,1953,3,31,UKG-1951,UKG-1951,1,7,0,4,0,
210,230,1936,7,28,1939,3,29,SPN-1936-4,SPN-1939-1,0,20,1,4,0,
210,255,1936,7,28,1939,3,29,GMY-1933,GMY-1933,1,20,1,4,0,
210,235,1936,8,1,1939,3,29,POR-1932,POR-1932,1,20,0,4,0,
210,325,1936,7,28,1939,3,29,ITA-1922-2,ITA-1922-2,1,20,1,4,0,
211,211,1920,4,9,1920,4,9,BEL-1918-2,BEL-1918-2,1,3,0,3,0,
211,255,1920,3,29,1920,7,16,GMY-1920-1,GMY-1920-2,0,7,1,3,0,0
211,220,1920,3,29,1920,7,16,FRN-1920-1,FRN-1920-1,1,14,1,3,0,1
220,220,1870,7,25,1870,10,5,,,1,7,1,4,0,1
220,2,1870,8,22,1870,10,5,USA-1869,USA-1869,1,7,0,4,0,
220,710,1870,7,25,1870,10,5,CHN-1861,CHN-1861,0,10,1,4,0,0
220,200,1870,8,22,1870,10,5,,,1,7,0,4,0,
227,200,1861,8,27,1861,9,19,,,0,7,0,3,0,
227,365,1861,3,13,1861,9,19,RUS-1855,RUS-1855,1,17,1,3,0,
227,740,1861,3,13,1861,9,19,,,0,17,1,3,0,
236,640,1849,10,-9,1849,11,8,,,1,7,0,4,0,
236,365,1849,10,6,1849,11,8,,,0,1,1,4,0,0
236,220,1849,10,7,1849,11,8,,,1,7,0,4,0,
236,200,1849,10,6,1849,11,8,,,1,7,1,4,0,1
246,365,1960,7,9,1961,4,19,RUS-1953-2,RUS-1953-2,0,1,0,3,0,
246,2,1960,5,6,1961,4,6,USA-1953,USA-1961,1,17,1,3,0,
246,40,1960,5,6,1961,4,6,CUB-1959,CUB-1959,0,17,1,3,0,
252,365,1946,1,16,1946,10,4,RUS-1923,RUS-1923,1,7,1,3,0,1
252,2,1946,3,-9,1946,10,4,USA-1945,USA-1945,0,7,0,3,0,
252,640,1946,1,16,1946,10,4,TUR-1938,TUR-1938,0,10,1,3,0,0
254,101,1902,7,23,1903,2,13,VEN-1899,VEN-1899,0,15,1,4,0,0
254,325,1902,12,16,1903,2,13,ITA-1901,ITA-1901,1,13,0,4,0,
254,255,1902,12,7,1903,2,13,GMY-1888-2,GMY-1888-2,1,16,0,4,0,
254,200,1902,7,23,1903,2,13,UKG-1902,UKG-1902,1,16,1,4,0,1
256,2,1873,10,31,1873,12,18,USA-1869,USA-1869,0,0,1,3,0,0
256,200,1873,11,1,1873,12,18,,,0,7,0,3,0,
256,230,1873,10,31,1873,12,18,,,1,15,1,3,0,1
257,740,1914,8,23,1918,11,11,JPN-1914,JPN-1918,0,20,0,15,0,
257,2,1917,4,17,1918,11,11,USA-1913,USA-1913,0,20,0,15,0,
257,200,1914,7,26,1918,11,11,UKG-1908,UKG-1916,0,20,0,15,0,
257,360,1916,8,27,1917,12,9,RUM-1914,RUM-1914,0,20,0,15,0,
257,640,1914,9,2,1918,11,11,TUR-1913,TUR-1918,1,20,0,15,0,
257,220,1914,7,25,1918,11,11,FRN-1914,FRN-1917-3,0,20,0,15,0,
257,300,1914,7,23,1918,11,3,AUH-1848,AUH-1916,1,20,1,15,0,
257,211,1914,8,2,1918,11,11,,BEL-1917,0,20,0,15,0,
257,365,1914,7,25,1918,3,3,RUS-1894,RUS-1917,0,20,0,15,0,
257,355,1915,10,14,1918,9,29,BUL-1887,BUL-1887,1,20,0,15,0,
257,255,1914,7,25,1918,11,11,GMY-1888-2,GMY-1918,1,20,0,15,0,
257,350,1917,6,29,1918,11,11,GRC-1917,GRC-1917,0,20,0,15,0,
257,325,1915,5,23,1918,11,11,ITA-1914,ITA-1917,0,20,0,15,0,
257,345,1914,7,23,1918,11,11,,,0,20,1,15,0,
257,235,1916,3,10,1918,11,11,POR-1915-2,POR-1917,0,20,0,15,0,
258,365,1939,9,10,1939,9,29,RUS-1923,RUS-1923,0,20,0,26,0,
258,230,1941,8,-9,1944,1,-9,SPN-1939-2,SPN-1939-2,0,16,0,26,0,
258,325,1943,9,9,1945,5,7,ITA-1943,ITA-1944,1,20,0,26,0,
258,211,1939,8,25,1940,5,28,BEL-1939,BEL-1939,1,20,0,26,0,
258,355,1944,9,5,1945,5,7,BUL-1943,BUL-1944,1,20,0,26,0,
258,325,1940,6,10,1943,9,2,ITA-1922-2,ITA-1943,0,20,0,26,0,
258,360,1944,8,24,1945,5,7,RUM-1944,,1,20,0,26,0,
258,210,1940,5,10,1940,5,14,NTH-1939,NTH-1939,1,20,0,26,0,
258,345,1941,4,6,1941,4,17,YUG-1941,YUG-1941,1,20,0,26,0,
258,710,1941,12,7,1945,8,14,CHN-1940,,1,20,0,26,0,
258,140,1944,7,6,1945,5,7,BRA-1930,BRA-1930,1,20,0,26,0,
258,365,1941,6,22,1945,8,14,RUS-1923,RUS-1923,1,20,0,26,0,
258,2,1941,12,7,1945,8,14,USA-1933,USA-1945,1,20,0,26,0,
258,530,1941,1,24,1941,7,3,ETH-1936,ETH-1941,1,20,0,26,0,
258,355,1941,12,13,1944,8,25,BUL-1918,BUL-1943,0,20,0,26,0,
258,20,1939,9,10,1945,8,14,CAN-1935,CAN-1935,1,20,0,26,0,
258,560,1939,9,6,1945,8,14,SAF-1939,SAF-1939,1,20,0,26,0,
258,220,1944,10,23,1945,8,14,FRN-1944,FRN-1944,1,20,0,26,0,
258,900,1939,9,3,1945,8,14,AUL-1939-2,AUL-1945-2,1,20,0,26,0,
258,220,1939,3,31,1940,6,22,FRN-1938-2,FRN-1940-2,1,20,0,26,0,
258,200,1939,3,31,1945,8,14,UKG-1937,UKG-1945,1,20,0,26,0,
258,255,1939,3,25,1945,5,7,GMY-1933,GMY-1945,0,20,1,26,0,
258,290,1939,3,25,1939,9,27,POL-1935,,1,20,1,26,0,
258,920,1939,9,3,1945,8,14,NEW-1935,NEW-1940,1,20,0,26,0,
258,350,1940,10,25,1941,4,23,GRC-1936,GRC-1941-2,1,20,0,26,0,
258,712,1945,8,10,1945,8,14,MON-1936,MON-1936,1,20,0,26,0,
258,385,1940,4,9,1940,6,9,NOR-1935,NOR-1940,1,20,0,26,0,
258,360,1941,6,22,1944,8,23,RUM-1940,RUM-1940,0,20,0,26,0,
258,740,1941,12,7,1945,8,14,JPN-1941,JPN-1945-1,0,20,0,26,0,
258,220,1940,7,3,1941,7,14,FRN-1940-2,FRN-1940-2,0,20,0,26,0,
258,310,1941,6,27,1945,1,20,HUN-1920,HUN-1945,0,20,0,26,0,
258,375,1941,6,25,1944,9,19,FIN-1940,FIN-1944,0,20,0,26,0,
258,375,1944,9,20,1945,5,7,FIN-1944,FIN-1944,1,20,0,26,0,
259,678,1956,6,3,1958,9,6,YEM-1948-2,YEM-1948-2,0,17,1,2,1,
259,200,1956,6,3,1958,9,6,UKG-1955,UKG-1957,1,17,1,2,1,
261,267,1866,5,11,1866,7,26,,,1,20,0,11,0,
261,273,1866,5,11,1866,7,26,,,1,20,0,11,0,
261,275,1866,5,11,1866,7,26,,,1,20,0,11,0,
261,325,1866,3,25,1866,7,26,,,0,20,0,11,0,
261,280,1866,6,20,1866,7,26,,,0,20,0,11,0,
261,271,1866,5,11,1866,7,26,,,1,20,0,11,0,
261,245,1866,3,31,1866,7,26,BAV-1864,BAV-1864,1,20,0,11,0,
261,240,1866,5,5,1866,7,26,,,1,20,0,11,0,
261,269,1866,3,19,1866,7,26,,,1,20,0,11,0,
261,255,1865,4,3,1866,7,26,GMY-1858,GMY-1858,0,20,1,11,0,
261,300,1865,4,3,1866,7,26,AUH-1848,AUH-1848,1,20,1,11,0,
262,365,1944,9,5,1944,9,8,RUS-1923,RUS-1923,1,18,1,2,1,
262,355,1944,9,5,1944,9,8,BUL-1943,BUL-1943,0,0,1,2,1,0
